#id	length
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/90839/ccs	1945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/90907/ccs	805
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/91193/ccs	634
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93451/ccs	548
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93455/ccs	452
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93827/ccs	868
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/95638/ccs	484
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/96007/ccs	1035
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/98820/ccs	1380
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/104600/ccs	571
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/106468/ccs	1097
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/106743/ccs	1166
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/108473/ccs	1457
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/110600/ccs	1154
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/112757/ccs	1150
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120249/ccs	1272
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120619/ccs	4215
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120821/ccs	824
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/121423/ccs	687
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/123956/ccs	2364
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/124512/ccs	1189
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/124965/ccs	596
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/127369/ccs	1420
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/128785/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/129424/ccs	1154
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134130/ccs	994
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134796/ccs	766
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136342/ccs	1648
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137737/ccs	753
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138351/ccs	490
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139908/ccs	807
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142320/ccs	883
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142726/ccs	764
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142928/ccs	788
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/146174/ccs	1547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/147155/ccs	1945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/149889/ccs	1935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/152454/ccs	638
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/155541/ccs	657
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/155625/ccs	1115
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/159914/ccs	975
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160052/ccs	1673
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/161362/ccs	1931
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/22925/ccs	874
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43688/ccs	1098
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/105673/ccs	503
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120749/ccs	504
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136119/ccs	1363
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139463/ccs	673
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/143579/ccs	1154
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/152797/ccs	662
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/10408/ccs	443
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/10624/ccs	507
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11905/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/21093/ccs	385
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/28534/ccs	872
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/39527/ccs	655
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41240/ccs	503
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43065/ccs	481
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43123/ccs	1117
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/48646/ccs	1137
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/50659/ccs	2148
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/55688/ccs	1154
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/65718/ccs	888
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/68744/ccs	497
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/76991/ccs	1154
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/81000/ccs	1068
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89010/ccs	595
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89908/ccs	1005
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/94997/ccs	888
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/101367/ccs	1085
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/108244/ccs	1927
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/114960/ccs	639
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/115240/ccs	1358
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/119517/ccs	638
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/121581/ccs	1153
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/132615/ccs	1062
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141033/ccs	1371
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/145174/ccs	747
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/157745/ccs	1091
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160801/ccs	532
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/2518/ccs	551
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/7031/ccs	879
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18469/ccs	564
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/64622/ccs	633
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/81516/ccs	1366
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/94528/ccs	877
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/102575/ccs	633
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/104324/ccs	1932
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/117371/ccs	877
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/123768/ccs	877
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/126634/ccs	745
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139089/ccs	2384
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141866/ccs	877
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/3245/ccs	805
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11327/ccs	1753
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15437/ccs	1100
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/24335/ccs	873
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/28640/ccs	676
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/55287/ccs	485
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/63623/ccs	1096
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/122488/ccs	878
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/35553/ccs	883
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41407/ccs	492
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73779/ccs	495
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/92651/ccs	1217
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/96783/ccs	1364
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/130019/ccs	878
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/49886/ccs	1143
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/88640/ccs	495
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/95745/ccs	494
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/124774/ccs	1638
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/133609/ccs	645
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/154745/ccs	1377
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/20185/ccs	1224
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/49971/ccs	1003
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/155854/ccs	523
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/5974/ccs	868
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/114510/ccs	871
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/6362/ccs	1163
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/107427/ccs	1380
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/135771/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/72400/ccs	564
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82135/ccs	1143
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/121368/ccs	787
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140692/ccs	870
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/155288/ccs	1017
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/162510/ccs	1022
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12200/ccs	1418
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/26356/ccs	626
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41185/ccs	1015
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/119599/ccs	1327
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138477/ccs	1016
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/5876/ccs	587
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/25442/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41607/ccs	610
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43533/ccs	708
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/62902/ccs	448
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/156565/ccs	1639
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160610/ccs	680
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/47463/ccs	405
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/64222/ccs	863
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/65949/ccs	865
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/107790/ccs	1404
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15180/ccs	1255
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/100987/ccs	444
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/127166/ccs	1138
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/135184/ccs	515
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/159720/ccs	567
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/96794/ccs	484
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/97226/ccs	483
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/98115/ccs	739
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/108270/ccs	562
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/123752/ccs	882
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/35769/ccs	575
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142259/ccs	481
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/161932/ccs	1022
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/5572/ccs	869
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/68560/ccs	481
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23343/ccs	1155
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/117723/ccs	1913
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/3104/ccs	1130
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/38150/ccs	600
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/80837/ccs	391
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/108409/ccs	1129
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12803/ccs	1581
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/88604/ccs	314
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160779/ccs	1915
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/87950/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89275/ccs	614
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/80749/ccs	695
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/115133/ccs	472
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/80187/ccs	469
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/68930/ccs	968
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89823/ccs	225
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/95503/ccs	465
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/143355/ccs	465
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/56402/ccs	341
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77104/ccs	1104
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/52367/ccs	579
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/8884/ccs	627
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/132149/ccs	1573
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/44132/ccs	452
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136474/ccs	981
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/62674/ccs	337
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/52845/ccs	825
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82560/ccs	2244
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/99192/ccs	969
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43960/ccs	486
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/9407/ccs	283
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/100399/ccs	253
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43100/ccs	952
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/85858/ccs	381
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/121281/ccs	249
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34145/ccs	555
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23278/ccs	512
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77460/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14511/ccs	358
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73100/ccs	716
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93725/ccs	730
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93186/ccs	929
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/158480/ccs	928
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41797/ccs	1188
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/5036/ccs	403
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/69848/ccs	651
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/26825/ccs	242
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/81278/ccs	758
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/135397/ccs	297
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/3622/ccs	440
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/111424/ccs	589
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120051/ccs	815
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14218/ccs	761
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139625/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/26101/ccs	502
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120827/ccs	763
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/98425/ccs	1081
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/117133/ccs	1940
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/157979/ccs	555
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160043/ccs	803
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/33953/ccs	262
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/47127/ccs	440
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16007/ccs	381
